movieId,imdbId,title,year,genres,imdbUrl
6192,tt0315543,Open Hearts (Elsker dig for evigt),2002,Romance,http://www.imdb.com/title/tt0315543
6193,tt0273982,Poolhall Junkies,2002,Comedy|Drama|Thriller,http://www.imdb.com/title/tt0273982
6195,tt0324080,Stone Reader,2002,Documentary,http://www.imdb.com/title/tt0324080
6196,tt0306685,Cradle 2 the Grave,2003,Action|Crime|Drama|Thriller,http://www.imdb.com/title/tt0306685
6197,tt0278731,Spider,2002,Drama|Mystery,http://www.imdb.com/title/tt0278731
6201,tt0091374,Lady Jane,1986,Drama|Romance,http://www.imdb.com/title/tt0091374
6202,tt0287471,Late Marriage (Hatuna Meuheret),2001,Comedy|Drama|Romance,http://www.imdb.com/title/tt0287471
6203,tt0102303,Life Stinks,1991,Comedy,http://www.imdb.com/title/tt0102303
6204,tt0107563,"Meteor Man, The",1993,Comedy,http://www.imdb.com/title/tt0107563
6210,tt0301429,Volcano High (Whasango),2001,Action|Comedy,http://www.imdb.com/title/tt0301429
6212,tt0305669,Bringing Down the House,2003,Comedy,http://www.imdb.com/title/tt0305669
6213,tt0314353,Tears of the Sun,2003,Action|Drama|Thriller,http://www.imdb.com/title/tt0314353
6214,tt0290673,Irreversible (Irr?versible),2002,Crime|Drama|Mystery|Thriller,http://www.imdb.com/title/tt0290673
6215,tt0298408,Laurel Canyon,2002,Drama,http://www.imdb.com/title/tt0298408
6216,tt0161860,Nowhere in Africa (Nirgendwo in Afrika),2001,Drama,http://www.imdb.com/title/tt0161860
6217,tt0256359,"Safety of Objects, The",2001,Drama,http://www.imdb.com/title/tt0256359
6218,tt0286499,Bend It Like Beckham,2002,Comedy|Drama|Romance,http://www.imdb.com/title/tt0286499
6219,tt0269347,"Hunted, The",2003,Action|Drama|Thriller,http://www.imdb.com/title/tt0269347
6220,tt0310357,Willard,2003,Drama|Horror|Thriller,http://www.imdb.com/title/tt0310357
6222,tt0236640,Prozac Nation,2001,Drama,http://www.imdb.com/title/tt0236640
6223,tt0283003,Spun,2001,Comedy|Crime|Drama,http://www.imdb.com/title/tt0283003
6225,tt0055047,King of Kings,1961,Drama,http://www.imdb.com/title/tt0055047
6228,tt0035417,"Talk of the Town, The",1942,Comedy|Romance|Thriller,http://www.imdb.com/title/tt0035417
6232,tt0060182,Born Free,1966,Adventure|Children|Drama,http://www.imdb.com/title/tt0060182
6234,tt0075995,Equus,1977,Drama|Mystery,http://www.imdb.com/title/tt0075995
6235,tt0099776,Europa Europa (Hitlerjunge Salomon),1990,Drama|War,http://www.imdb.com/title/tt0099776
6237,tt0047030,"Glenn Miller Story, The",1953,Drama,http://www.imdb.com/title/tt0047030
6238,tt0099699,Green Card,1990,Comedy|Drama|Romance,http://www.imdb.com/title/tt0099699
6239,tt0052948,Journey to the Center of the Earth,1959,Adventure|Children|Sci-Fi,http://www.imdb.com/title/tt0052948
6241,tt0086087,Pauline at the Beach (Pauline ? la Plage),1983,Comedy|Drama|Romance,http://www.imdb.com/title/tt0086087
6242,tt0178868,Ringu (Ring),1998,Horror|Mystery|Thriller,http://www.imdb.com/title/tt0178868
6244,tt0096028,Salaam Bombay!,1988,Drama,http://www.imdb.com/title/tt0096028
6245,tt0065054,Sweet Charity,1969,Comedy|Drama|Musical|Romance,http://www.imdb.com/title/tt0065054
6246,tt0103036,Talent for the Game,1991,Drama,http://www.imdb.com/title/tt0103036
6249,tt0285462,Boat Trip,2003,Comedy,http://www.imdb.com/title/tt0285462
6250,tt0285531,Dreamcatcher,2003,Drama|Horror|Sci-Fi|Thriller,http://www.imdb.com/title/tt0285531
6251,tt0323642,Piglet's Big Movie,2003,Animation|Children,http://www.imdb.com/title/tt0323642
6252,tt0264150,View from the Top,2003,Comedy|Romance,http://www.imdb.com/title/tt0264150
6254,tt0028597,"Awful Truth, The",1937,Comedy|Romance,http://www.imdb.com/title/tt0028597
6263,tt0264395,Basic,2003,Drama|Thriller|War,http://www.imdb.com/title/tt0264395
6264,tt0298814,"Core, The",2003,Action|Drama|Sci-Fi|Thriller,http://www.imdb.com/title/tt0298814
6265,tt0325537,Head of State,2003,Comedy,http://www.imdb.com/title/tt0325537
6266,tt0286788,What a Girl Wants,2003,Comedy|Drama|Romance,http://www.imdb.com/title/tt0286788
6267,tt0283897,Assassination Tango,2002,Drama|Thriller,http://www.imdb.com/title/tt0283897
6268,tt0316188,Raising Victor Vargas,2002,Comedy|Drama|Romance,http://www.imdb.com/title/tt0316188
6269,tt0334416,Stevie,2002,Documentary,http://www.imdb.com/title/tt0334416
6270,tt0100998,Akira Kurosawa's Dreams (Dreams),1990,Drama|Fantasy,http://www.imdb.com/title/tt0100998
6271,tt0070460,Day for Night (La Nuit Am?ricaine),1973,Comedy|Drama|Romance,http://www.imdb.com/title/tt0070460
6273,tt0042593,In a Lonely Place,1950,Drama|Film-Noir|Mystery|Romance,http://www.imdb.com/title/tt0042593
6279,tt0281820,"Good Thief, The",2002,Crime|Drama,http://www.imdb.com/title/tt0281820
6280,tt0266465,"Man Apart, A",2003,Action|Crime|Drama|Thriller,http://www.imdb.com/title/tt0266465
6281,tt0183649,Phone Booth,2002,Drama|Thriller,http://www.imdb.com/title/tt0183649
6283,tt0275277,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira),2001,Action|Animation|Sci-Fi|Thriller,http://www.imdb.com/title/tt0275277
6285,tt0304328,Levity,2003,Drama,http://www.imdb.com/title/tt0304328
6286,tt0311519,"Man Without a Past, The (Mies vailla menneisyytt?)",2002,Comedy|Crime|Drama,http://www.imdb.com/title/tt0311519
6287,tt0305224,Anger Management,2003,Comedy,http://www.imdb.com/title/tt0305224
6288,tt0280477,Better Luck Tomorrow,2002,Crime|Drama,http://www.imdb.com/title/tt0280477
6289,tt0297144,Ghosts of the Abyss,2003,Documentary|IMAX,http://www.imdb.com/title/tt0297144
6290,tt0251736,House of 1000 Corpses,2003,Horror,http://www.imdb.com/title/tt0251736
6291,tt0300140,Lilya 4-Ever (Lilja 4-ever),2002,Crime|Drama,http://www.imdb.com/title/tt0300140
6294,tt0245803,Bulletproof Monk,2003,Action|Adventure|Sci-Fi,http://www.imdb.com/title/tt0245803
6295,tt0323572,Chasing Papi (a.k.a. Papi Chulo),2003,Comedy,http://www.imdb.com/title/tt0323572
6296,tt0310281,"Mighty Wind, A",2003,Comedy|Musical,http://www.imdb.com/title/tt0310281
6297,tt0311289,Holes,2003,Adventure|Children|Comedy|Mystery,http://www.imdb.com/title/tt0311289
6298,tt0328099,Malibu's Most Wanted,2003,Comedy|Crime,http://www.imdb.com/title/tt0328099
6299,tt0301727,"Winged Migration (Peuple migrateur, Le)",2001,Documentary,http://www.imdb.com/title/tt0301727
6300,tt0236027,Flickering Lights (Blinkende lygter),2000,Action|Comedy|Crime,http://www.imdb.com/title/tt0236027
6301,tt0067800,Straw Dogs,1971,Drama|Thriller,http://www.imdb.com/title/tt0067800
6302,tt0050177,Beginning of the End,1957,Sci-Fi,http://www.imdb.com/title/tt0050177
6303,tt0066769,"Andromeda Strain, The",1971,Mystery|Sci-Fi,http://www.imdb.com/title/tt0066769
6305,tt0060390,Fahrenheit 451,1966,Drama|Sci-Fi,http://www.imdb.com/title/tt0060390
6306,tt0327920,I Am Trying to Break Your Heart,2002,Documentary,http://www.imdb.com/title/tt0327920
6308,tt0091396,Legal Eagles,1986,Comedy|Crime|Romance,http://www.imdb.com/title/tt0091396
6310,tt0095613,Memories of Me,1988,Comedy|Drama,http://www.imdb.com/title/tt0095613
6313,tt0100611,Sibling Rivalry,1990,Comedy,http://www.imdb.com/title/tt0100611
6314,tt0108442,Undercover Blues,1993,Comedy|Crime,http://www.imdb.com/title/tt0108442
6315,tt0092214,Wildcats,1986,Comedy,http://www.imdb.com/title/tt0092214
6316,tt0078504,"Wiz, The",1978,Adventure|Children|Comedy|Fantasy|Musical,http://www.imdb.com/title/tt0078504
6319,tt0102465,"My Father the Hero (Mon p?re, ce h?ros.)",1991,Comedy|Drama,http://www.imdb.com/title/tt0102465
6320,tt0102849,Scenes from a Mall,1991,Comedy,http://www.imdb.com/title/tt0102849
6322,tt0310910,Confidence,2003,Crime|Thriller,http://www.imdb.com/title/tt0310910
6323,tt0309698,Identity,2003,Crime|Horror|Mystery|Thriller,http://www.imdb.com/title/tt0309698
6324,tt0311110,It Runs in the Family,2003,Comedy|Drama,http://www.imdb.com/title/tt0311110
6327,tt0342275,"Decade Under the Influence, A",2003,Documentary,http://www.imdb.com/title/tt0342275
6329,tt0252684,Manic,2001,Drama,http://www.imdb.com/title/tt0252684
6330,tt0274711,People I Know,2002,Crime|Drama,http://www.imdb.com/title/tt0274711
6331,tt0334405,Spellbound,2002,Documentary,http://www.imdb.com/title/tt0334405
6332,tt0306841,"Lizzie McGuire Movie, The",2003,Children|Comedy|Romance,http://www.imdb.com/title/tt0306841
6333,tt0290334,X2: X-Men United,2003,Action|Adventure|Sci-Fi|Thriller,http://www.imdb.com/title/tt0290334
6334,tt0290145,Blue Car,2002,Drama,http://www.imdb.com/title/tt0290145
6336,tt0317226,Marooned in Iraq (Gomgashtei dar Aragh),2002,Drama,http://www.imdb.com/title/tt0317226
6337,tt0285861,Owning Mahowny,2003,Crime|Drama|Thriller,http://www.imdb.com/title/tt0285861
6338,tt0317303,Daddy Day Care,2003,Children|Comedy,http://www.imdb.com/title/tt0317303
6339,tt0301414,"Man on the Train (Homme du train, L')",2002,Comedy|Drama,http://www.imdb.com/title/tt0301414
6341,tt0308878,"Shape of Things, The",2003,Drama,http://www.imdb.com/title/tt0308878
6342,tt0250067,"Trip, The",2002,Comedy|Drama|Romance,http://www.imdb.com/title/tt0250067
6344,tt0237993,101 Reykjavik (101 Reykjav?k),2000,Comedy|Drama|Romance,http://www.imdb.com/title/tt0237993
6345,tt0088915,"Chorus Line, A",1985,Comedy|Drama|Musical,http://www.imdb.com/title/tt0088915
6347,tt0086946,Beat Street,1984,Drama|Musical,http://www.imdb.com/title/tt0086946
6348,tt0086999,Breakin' 2: Electric Boogaloo,1984,Musical,http://www.imdb.com/title/tt0086999
6349,tt0086998,Breakin',1984,Drama|Musical,http://www.imdb.com/title/tt0086998
6350,tt0092067,Laputa: Castle in the Sky (Tenk? no shiro Rapyuta),1986,Action|Adventure|Animation|Children|Fantasy|Sci-Fi,http://www.imdb.com/title/tt0092067
6357,tt0049314,High Society,1956,Comedy|Musical|Romance,http://www.imdb.com/title/tt0049314
6358,tt0045963,Kiss Me Kate,1953,Comedy|Musical|Romance,http://www.imdb.com/title/tt0045963
6365,tt0234215,"Matrix Reloaded, The",2003,Action|Adventure|Sci-Fi|Thriller|IMAX,http://www.imdb.com/title/tt0234215
6367,tt0309530,Down with Love,2003,Comedy|Romance,http://www.imdb.com/title/tt0309530
6368,tt0281724,Cinemania,2002,Documentary,http://www.imdb.com/title/tt0281724
6370,tt0283900,"Spanish Apartment, The (L'auberge espagnole)",2002,Comedy|Drama|Romance,http://www.imdb.com/title/tt0283900
6371,tt0347791,Pok?mon Heroes,2003,Animation|Children,http://www.imdb.com/title/tt0347791
6373,tt0315327,Bruce Almighty,2003,Comedy|Drama|Fantasy|Romance,http://www.imdb.com/title/tt0315327
6374,tt0314786,"In-Laws, The",2003,Comedy,http://www.imdb.com/title/tt0314786
6375,tt0304081,Gigantic (A Tale of Two Johns),2002,Documentary,http://www.imdb.com/title/tt0304081
6376,tt0286516,Respiro,2002,Comedy|Drama,http://www.imdb.com/title/tt0286516
6377,tt0266543,Finding Nemo,2003,Adventure|Animation|Children|Comedy,http://www.imdb.com/title/tt0266543
6378,tt0317740,"Italian Job, The",2003,Action|Crime,http://www.imdb.com/title/tt0317740
6379,tt0295700,Wrong Turn,2003,Horror|Thriller,http://www.imdb.com/title/tt0295700
6380,tt0342172,Capturing the Friedmans,2003,Documentary,http://www.imdb.com/title/tt0342172
6382,tt0332639,Together (Han ni Zai Yiki),2002,Drama,http://www.imdb.com/title/tt0332639
6383,tt0322259,"2 Fast 2 Furious (Fast and the Furious 2, The)",2003,Action|Crime|Thriller,http://www.imdb.com/title/tt0322259
6385,tt0298228,Whale Rider,2002,Drama,http://www.imdb.com/title/tt0298228
6386,tt0060748,Nevada Smith,1966,Western,http://www.imdb.com/title/tt0060748
6387,tt0101020,Once a Thief (Zong heng si hai),1991,Action|Comedy|Crime|Thriller,http://www.imdb.com/title/tt0101020
6390,tt0050972,Silk Stockings,1957,Musical,http://www.imdb.com/title/tt0050972
6395,tt0069895,"Crazies, The (a.k.a. Code Name: Trixie)",1973,Action|Drama|Horror|Sci-Fi|Thriller,http://www.imdb.com/title/tt0069895
6400,tt0307197,Murder on a Sunday Morning (Un coupable id?al),2001,Documentary,http://www.imdb.com/title/tt0307197
6402,tt0178022,Siam Sunset,1999,Comedy,http://www.imdb.com/title/tt0178022
6405,tt0043067,Treasure Island,1950,Adventure|Children,http://www.imdb.com/title/tt0043067
6407,tt0061170,"Walk, Don't Run",1966,Comedy|Romance,http://www.imdb.com/title/tt0061170
6408,tt0071143,Animals are Beautiful People,1974,Comedy|Documentary,http://www.imdb.com/title/tt0071143
6410,tt0074281,Car Wash,1976,Comedy,http://www.imdb.com/title/tt0074281
6412,tt0031225,Destry Rides Again,1939,Comedy|Western,http://www.imdb.com/title/tt0031225
6415,tt0093267,Intervista,1987,Comedy|Drama,http://www.imdb.com/title/tt0093267
6417,tt0104743,Live Wire,1992,Action,http://www.imdb.com/title/tt0104743
6422,tt0059711,Shenandoah,1965,Drama|War|Western,http://www.imdb.com/title/tt0059711
6424,tt0102603,Oscar,1991,Comedy|Crime|Mystery|Romance,http://www.imdb.com/title/tt0102603
6425,tt0120142,"6th Man, The (Sixth Man, The)",1997,Comedy,http://www.imdb.com/title/tt0120142
6427,tt0066279,"Railway Children, The",1970,Children|Drama,http://www.imdb.com/title/tt0066279
6428,tt0065134,Two Mules for Sister Sara,1970,Comedy|War|Western,http://www.imdb.com/title/tt0065134
6429,tt0043137,Winchester '73,1950,Western,http://www.imdb.com/title/tt0043137
6433,tt0019760,"Man with the Movie Camera, The (Chelovek s kino-apparatom)",1929,Documentary,http://www.imdb.com/title/tt0019760
6434,tt0037954,"Objective, Burma!",1945,War,http://www.imdb.com/title/tt0037954
6436,tt0108330,This Boy's Life,1993,Drama,http://www.imdb.com/title/tt0108330
6440,tt0101410,Barton Fink,1991,Drama|Thriller,http://www.imdb.com/title/tt0101410
6442,tt0103791,Belle ?poque,1992,Comedy|Romance,http://www.imdb.com/title/tt0103791
6448,tt0059183,"Flight of the Phoenix, The",1965,Action|Adventure|Drama,http://www.imdb.com/title/tt0059183
6449,tt0053841,From the Terrace,1960,Drama,http://www.imdb.com/title/tt0053841
6452,tt0051878,"Long, Hot Summer, The",1958,Drama,http://www.imdb.com/title/tt0051878
6453,tt0025456,Man of Aran,1934,Documentary,http://www.imdb.com/title/tt0025456
6454,tt0100211,Music Box,1989,Drama,http://www.imdb.com/title/tt0100211
6460,tt0057427,"Trial, The (Proc?s, Le)",1962,Drama,http://www.imdb.com/title/tt0057427
6461,tt0054428,"Unforgiven, The",1960,Drama|Western,http://www.imdb.com/title/tt0054428
6464,tt0119215,Good Burger,1997,Children|Comedy,http://www.imdb.com/title/tt0119215
6465,tt0076240,Jubilee,1977,Drama,http://www.imdb.com/title/tt0076240
6466,tt0102456,Mississippi Masala,1991,Drama|Romance,http://www.imdb.com/title/tt0102456
6476,tt0102900,Shattered,1991,Mystery|Thriller,http://www.imdb.com/title/tt0102900
6477,tt0036377,"Song of Bernadette, The",1943,Drama,http://www.imdb.com/title/tt0036377
6480,tt0062362,Thoroughly Modern Millie,1967,Comedy|Musical,http://www.imdb.com/title/tt0062362
6482,tt0329028,Dumb and Dumberer: When Harry Met Lloyd,2003,Comedy,http://www.imdb.com/title/tt0329028
6483,tt0339034,From Justin to Kelly,2003,Musical|Romance,http://www.imdb.com/title/tt0339034
6484,tt0329717,Hollywood Homicide,2003,Action|Crime|Drama,http://www.imdb.com/title/tt0329717
6493,tt0318283,Alex and Emma,2003,Comedy|Drama|Romance,http://www.imdb.com/title/tt0318283
6502,tt0289043,28 Days Later,2002,Action|Horror|Sci-Fi,http://www.imdb.com/title/tt0289043
6503,tt0305357,Charlie's Angels: Full Throttle,2003,Action|Adventure|Comedy|Crime|Thriller,http://www.imdb.com/title/tt0305357
6506,tt0286635,Fulltime Killer (Chuen jik sat sau),2001,Action|Thriller,http://www.imdb.com/title/tt0286635
6509,tt0071141,Ali: Fear Eats the Soul (Angst essen Seele auf),1974,Drama|Romance,http://www.imdb.com/title/tt0071141
6510,tt0106447,"Bodies, Rest & Motion",1993,Drama|Romance,http://www.imdb.com/title/tt0106447
6514,tt0056415,Ring of Terror,1962,Horror,http://www.imdb.com/title/tt0056415
6515,tt0029808,You Only Live Once,1937,Crime|Film-Noir,http://www.imdb.com/title/tt0029808
6516,tt0048947,Anastasia,1956,Drama,http://www.imdb.com/title/tt0048947
6517,tt0103747,"Babe, The",1992,Drama,http://www.imdb.com/title/tt0103747
6523,tt0104926,Mr. Baseball,1992,Comedy|Romance,http://www.imdb.com/title/tt0104926
6527,tt0045125,Scaramouche,1952,Adventure|Romance,http://www.imdb.com/title/tt0045125
6528,tt0066402,Start the Revolution Without Me,1970,Comedy,http://www.imdb.com/title/tt0066402
6530,tt0074811,"Tenant, The (Locataire, Le)",1976,Drama|Horror|Mystery|Thriller,http://www.imdb.com/title/tt0074811
6533,tt0069495,"What's Up, Doc?",1972,Comedy,http://www.imdb.com/title/tt0069495
6534,tt0286716,Hulk,2003,Action|Adventure|Sci-Fi,http://www.imdb.com/title/tt0286716
6535,tt0333780,"Legally Blonde 2: Red, White & Blonde",2003,Comedy,http://www.imdb.com/title/tt0333780
6536,tt0165982,Sinbad: Legend of the Seven Seas,2003,Adventure|Animation|Children|Fantasy,http://www.imdb.com/title/tt0165982
6537,tt0181852,Terminator 3: Rise of the Machines,2003,Action|Adventure|Sci-Fi,http://www.imdb.com/title/tt0181852
6538,tt0324133,Swimming Pool,2003,Drama|Mystery|Thriller,http://www.imdb.com/title/tt0324133
6539,tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,2003,Action|Adventure|Comedy|Fantasy,http://www.imdb.com/title/tt0325980
6541,tt0311429,"League of Extraordinary Gentlemen, The (a.k.a. LXG)",2003,Action|Fantasy|Sci-Fi,http://www.imdb.com/title/tt0311429
6542,tt0308476,"Cuckoo, The (Kukushka)",2002,Comedy|Drama|War,http://www.imdb.com/title/tt0308476
6545,tt0300015,I Capture the Castle,2003,Drama|Romance,http://www.imdb.com/title/tt0300015
6547,tt0322659,Northfork,2003,Drama|Fantasy,http://www.imdb.com/title/tt0322659
6548,tt0172156,Bad Boys II,2003,Action|Comedy|Crime|Thriller,http://www.imdb.com/title/tt0172156
6549,tt0319524,How to Deal,2003,Comedy|Drama|Romance,http://www.imdb.com/title/tt0319524
6550,tt0274166,Johnny English,2003,Action|Comedy|Thriller,http://www.imdb.com/title/tt0274166
6551,tt0284850,"Anarchist Cookbook, The",2002,Comedy|Romance,http://www.imdb.com/title/tt0284850
6552,tt0301199,Dirty Pretty Things,2002,Crime|Drama|Thriller,http://www.imdb.com/title/tt0301199
6553,tt0322725,"Embalmer, The (Imbalsamatore, L')",2002,Drama,http://www.imdb.com/title/tt0322725
6554,tt0280696,Garage Days,2002,Comedy|Musical,http://www.imdb.com/title/tt0280696
6557,tt0113533,Born to Be Wild,1995,Adventure|Children|Comedy|Drama,http://www.imdb.com/title/tt0113533
6558,tt0101635,Curly Sue,1991,Comedy|Drama,http://www.imdb.com/title/tt0101635
6559,tt0110364,Little Giants,1994,Children|Comedy,http://www.imdb.com/title/tt0110364
6560,tt0100053,Loose Cannons,1990,Action|Comedy,http://www.imdb.com/title/tt0100053
6561,tt0053084,"Mouse That Roared, The",1959,Comedy|War,http://www.imdb.com/title/tt0053084
6563,tt0319829,Masked & Anonymous,2003,Comedy|Drama,http://www.imdb.com/title/tt0319829
6564,tt0325703,Lara Croft Tomb Raider: The Cradle of Life,2003,Action|Adventure|Comedy|Romance|Thriller,http://www.imdb.com/title/tt0325703
6565,tt0329575,Seabiscuit,2003,Drama,http://www.imdb.com/title/tt0329575
6566,tt0338459,Spy Kids 3-D: Game Over,2003,Action|Adventure|Children,http://www.imdb.com/title/tt0338459
6567,tt0252299,Buffalo Soldiers,2001,Comedy|Crime|Drama|War,http://www.imdb.com/title/tt0252299
6568,tt0342167,Camp,2003,Comedy|Musical,http://www.imdb.com/title/tt0342167
6571,tt0319769,"Mondays in the Sun (Lunes al sol, Los)",2002,Drama,http://www.imdb.com/title/tt0319769
6572,tt0286947,Scorched,2003,Comedy|Crime,http://www.imdb.com/title/tt0286947
6573,tt0068240,Avanti!,1972,Comedy|Drama,http://www.imdb.com/title/tt0068240
6574,tt0101831,Eve of Destruction,1991,Action|Sci-Fi|Thriller,http://www.imdb.com/title/tt0101831
6577,tt0102202,Kickboxer 2: The Road Back,1991,Action|Drama,http://www.imdb.com/title/tt0102202
6578,tt0058265,"Kiss Me, Stupid",1964,Comedy,http://www.imdb.com/title/tt0058265
6579,tt0055256,"One, Two, Three",1961,Comedy,http://www.imdb.com/title/tt0055256
6581,tt0066249,"Private Life of Sherlock Holmes, The",1970,Comedy|Drama|Mystery,http://www.imdb.com/title/tt0066249
6582,tt0089901,Remo Williams: The Adventure Begins,1985,Action|Comedy|Crime|Thriller,http://www.imdb.com/title/tt0089901
6583,tt0094764,"Blood of Heroes, The (Salute of the Jugger, The)",1989,Action|Sci-Fi,http://www.imdb.com/title/tt0094764
6584,tt0061177,"What's Up, Tiger Lily?",1966,Adventure|Comedy|Crime|Thriller,http://www.imdb.com/title/tt0061177
6586,tt0328828,American Wedding (American Pie 3),2003,Comedy,http://www.imdb.com/title/tt0328828
6587,tt0299930,Gigli,2003,Comedy|Crime|Romance,http://www.imdb.com/title/tt0299930
6588,tt0283883,And Now... Ladies and Gentlemen...,2002,Romance|Thriller,http://www.imdb.com/title/tt0283883
6591,tt0318411,"Magdalene Sisters, The",2002,Drama,http://www.imdb.com/title/tt0318411
6592,tt0314630,"Secret Lives of Dentists, The",2002,Drama,http://www.imdb.com/title/tt0314630
6593,tt0322330,Freaky Friday,2003,Children|Comedy|Fantasy,http://www.imdb.com/title/tt0322330
6595,tt0257076,S.W.A.T.,2003,Action|Thriller,http://www.imdb.com/title/tt0257076
6596,tt0306734,"Divorce, Le",2003,Comedy|Drama|Romance,http://www.imdb.com/title/tt0306734
6597,tt0310149,"Princess Blade, The (Shura Yukihime)",2001,Action|Sci-Fi,http://www.imdb.com/title/tt0310149
6598,tt0308508,Step Into Liquid,2002,Documentary,http://www.imdb.com/title/tt0308508
6603,tt0039335,"Double Life, A",1947,Crime|Drama|Film-Noir,http://www.imdb.com/title/tt0039335
6604,tt0061132,Hawks and Sparrows (Uccellacci e Uccellini),1966,Comedy,http://www.imdb.com/title/tt0061132
6609,tt0058715,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il)",1964,Drama,http://www.imdb.com/title/tt0058715
6611,tt0045274,Umberto D.,1952,Drama,http://www.imdb.com/title/tt0045274
6612,tt0103888,Brother's Keeper,1992,Documentary,http://www.imdb.com/title/tt0103888
6614,tt0099819,I Love You to Death,1990,Comedy|Crime,http://www.imdb.com/title/tt0099819
6615,tt0329101,Freddy vs. Jason,2003,Action|Horror|Thriller,http://www.imdb.com/title/tt0329101
6616,tt0338077,Grind,2003,Action|Comedy,http://www.imdb.com/title/tt0338077
6617,tt0316356,Open Range,2003,Western,http://www.imdb.com/title/tt0316356
6618,tt0286112,Shaolin Soccer (Siu lam juk kau),2001,Action|Comedy,http://www.imdb.com/title/tt0286112
6619,tt0263757,Uptown Girls,2003,Comedy,http://www.imdb.com/title/tt0263757
6620,tt0305206,American Splendor,2003,Comedy|Drama,http://www.imdb.com/title/tt0305206
6624,tt0313911,Agent Cody Banks,2003,Action|Adventure|Children|Fantasy,http://www.imdb.com/title/tt0313911
6625,tt0109369,Camp Nowhere,1994,Adventure|Children|Comedy,http://www.imdb.com/title/tt0109369
6628,tt0087425,Hot Dog... The Movie,1984,Comedy,http://www.imdb.com/title/tt0087425
6629,tt0045888,House of Wax,1953,Crime|Horror|Mystery|Thriller,http://www.imdb.com/title/tt0045888
6631,tt0107504,Man's Best Friend,1993,Horror|Sci-Fi|Thriller,http://www.imdb.com/title/tt0107504
6636,tt0090103,"Sure Thing, The",1985,Comedy|Romance,http://www.imdb.com/title/tt0090103
6638,tt0086525,Valley Girl,1983,Comedy|Romance,http://www.imdb.com/title/tt0086525
6639,tt0062467,Wait Until Dark,1967,Drama|Thriller,http://www.imdb.com/title/tt0062467
6643,tt0046438,Tokyo Story (T?ky? monogatari),1953,Drama,http://www.imdb.com/title/tt0046438
6644,tt0091830,"Green Ray, The (Rayon vert, Le)",1986,Drama|Romance,http://www.imdb.com/title/tt0091830
6645,tt0066434,THX 1138,1971,Action|Adventure|Drama|Sci-Fi,http://www.imdb.com/title/tt0066434
6650,tt0041546,Kind Hearts and Coronets,1949,Comedy|Drama,http://www.imdb.com/title/tt0041546
6654,tt0057215,Atragon (Kaitei Gunkan),1963,Adventure|Sci-Fi,http://www.imdb.com/title/tt0057215
6656,tt0051381,Attack of the Puppet People,1958,Horror|Sci-Fi,http://www.imdb.com/title/tt0051381
6658,tt0078721,10,1979,Comedy|Romance,http://www.imdb.com/title/tt0078721
6659,tt0100814,Tremors,1990,Comedy|Horror|Sci-Fi,http://www.imdb.com/title/tt0100814
6660,tt0040725,"Red Shoes, The",1948,Drama|Fantasy|Musical|Romance,http://www.imdb.com/title/tt0040725
6662,tt0057413,"Pink Panther, The",1963,Comedy|Crime,http://www.imdb.com/title/tt0057413
6663,tt0075066,"Pink Panther Strikes Again, The",1976,Comedy|Crime,http://www.imdb.com/title/tt0075066
6664,tt0088944,Commando,1985,Action|Adventure,http://www.imdb.com/title/tt0088944
6665,tt0079073,Dracula,1979,Horror|Romance,http://www.imdb.com/title/tt0079073
6666,tt0068361,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le)",1972,Comedy|Drama|Fantasy,http://www.imdb.com/title/tt0068361
6667,tt0120472,Waco: The Rules of Engagement,1997,Documentary,http://www.imdb.com/title/tt0120472
6668,tt0235060,"Road Home, The (Wo de fu qin mu qin)",1999,Drama|Romance,http://www.imdb.com/title/tt0235060
6669,tt0044741,Ikiru,1952,Drama,http://www.imdb.com/title/tt0044741
6670,tt0287969,Comic Book Villains,2002,Comedy,http://www.imdb.com/title/tt0287969
6671,tt0099040,"Angel at My Table, An",1990,Drama,http://www.imdb.com/title/tt0099040
6678,tt0099731,"Handmaid's Tale, The",1990,Drama|Sci-Fi,http://www.imdb.com/title/tt0099731
6679,tt0308808,Revolution OS,2001,Documentary,http://www.imdb.com/title/tt0308808
6684,tt0067445,Death in Venice (Morte a Venezia),1971,Drama|Romance,http://www.imdb.com/title/tt0067445
6686,tt0288045,"Medallion, The",2003,Action|Comedy|Crime|Fantasy,http://www.imdb.com/title/tt0288045
6687,tt0270980,My Boss's Daughter,2003,Comedy|Romance,http://www.imdb.com/title/tt0270980
6688,tt0286476,Autumn Spring (Bab? l?to),2001,Comedy|Drama,http://www.imdb.com/title/tt0286476
6689,tt0357470,"Battle of Shaker Heights, The",2003,Comedy|Drama|Romance,http://www.imdb.com/title/tt0357470
6691,tt0243232,Dust,2001,Drama|Western,http://www.imdb.com/title/tt0243232
6692,tt0271211,Stoked: The Rise and Fall of Gator,2002,Documentary,http://www.imdb.com/title/tt0271211
6695,tt0301470,Jeepers Creepers 2,2003,Horror|Thriller,http://www.imdb.com/title/tt0301470
